mu, offset, k1, k2_constant, rel_err, query_time, build_time
0.00354013, -7, 2, 0.729805, 0.412761, 0.0796, 17
0.00354013, -7, 2, 1.4894, 0.22221, 0.1286, 20
0.00354013, -7, 2, 3.03959, 0.0579914, 0.214, 36
0.00354013, -7, 2, 6.20324, 0.0373333, 0.2651, 74
0.00354013, -7, 2, 12.6597, 0.0355813, 0.4029, 134
0.00354013, -7, 2, 25.8361, 0.0382087, 0.5609, 241
0.00354013, -7, 2, 52.7267, 0.0377544, 0.8, 598
0.00354013, -7, 4, 0.0858609, 0.737591, 0.0663, 17
0.00354013, -7, 4, 0.175226, 0.686966, 0.0816, 20
0.00354013, -7, 4, 0.357605, 0.62703, 0.0893, 21
0.00354013, -7, 4, 0.729805, 0.469169, 0.1284, 25
0.00354013, -7, 4, 1.4894, 0.201374, 0.2327, 36
0.00354013, -7, 4, 3.03959, 0.0439829, 0.406, 48
0.00354013, -7, 4, 6.20324, 0.0226359, 0.5688, 81
0.00354013, -7, 4, 12.6597, 0.0234851, 0.8258, 186
0.00354013, -7, 4, 25.8361, 0.0235576, 1.0909, 360
0.00354013, -7, 7, 0.0858609, 0.745049, 0.1233, 28
0.00354013, -7, 7, 0.175226, 0.709245, 0.1419, 26
0.00354013, -7, 7, 0.357605, 0.62281, 0.1477, 31
0.00354013, -7, 7, 0.729805, 0.465722, 0.2625, 36
0.00354013, -7, 7, 1.4894, 0.238097, 0.3787, 65
0.00354013, -7, 7, 3.03959, 0.0596227, 0.6796, 94
0.00354013, -7, 7, 6.20324, 0.0177108, 1.0574, 176
0.00354013, -7, 11, 0.0858609, 0.760672, 0.1813, 38
0.00354013, -7, 11, 0.175226, 0.715745, 0.184, 49
0.00354013, -7, 11, 0.357605, 0.649067, 0.2273, 46
0.00354013, -7, 11, 0.729805, 0.46976, 0.3465, 55
0.00354013, -7, 11, 1.4894, 0.245375, 0.5942, 80
0.00354013, -7, 11, 3.03959, 0.0607141, 1.0616, 141
0.00354013, -7, 16, 0.0858609, 0.747218, 0.2185, 66
0.00354013, -7, 16, 0.175226, 0.708072, 0.2501, 58
0.00354013, -7, 16, 0.357605, 0.636275, 0.3492, 66
0.00354013, -7, 16, 0.729805, 0.447758, 0.5473, 81
0.00354013, -7, 16, 1.4894, 0.249815, 0.8599, 109
0.00354013, -7, 16, 3.03959, 0.0592489, 1.5304, 190
0.00354013, -7, 24, 0.0858609, 0.755301, 0.3183, 89
0.00354013, -7, 24, 0.175226, 0.737235, 0.3285, 86
0.00354013, -7, 24, 0.357605, 0.630446, 0.5131, 98
0.00354013, -7, 24, 0.729805, 0.462613, 0.7789, 120
0.00354013, -7, 24, 1.4894, 0.250316, 1.3024, 147
0.00354013, -7, 35, 0.0858609, 0.765136, 0.4518, 110
0.00354013, -7, 35, 0.175226, 0.737861, 0.4957, 122
0.00354013, -7, 35, 0.357605, 0.629704, 0.7216, 132
0.00354013, -7, 35, 0.729805, 0.460525, 1.157, 178
0.00354013, -7, 50, 0.0858609, 0.76992, 0.6387, 163
0.00354013, -7, 50, 0.175226, 0.728342, 0.7629, 170
0.00354013, -7, 50, 0.357605, 0.640211, 1.0173, 189
0.00722476, 0, 50, 52.7267, 0.4761, 0.0105, 129
0.00722476, 1, 50, 52.7267, 0.629384, 0.0077, 127
0.00722476, 2, 50, 52.7267, 0.808728, 0.0079, 127
0.00722476, 3, 50, 52.7267, 0.984444, 0.0059, 122
0.00722476, 4, 50, 52.7267, 0.9953, 0.0056, 127
0.00722476, 5, 50, 52.7267, 0.9953, 0.0052, 137
0.00722476, 6, 50, 52.7267, 0.9953, 0.006, 126
0.00722476, 7, 50, 52.7267, 0.9953, 0.0055, 123
0.00722476, 8, 50, 52.7267, 0.9953, 0.0067, 122
0.00722476, 9, 50, 52.7267, 0.9953, 0.0062, 122
0.00722476, 10, 50, 52.7267, 0.9953, 0.005, 122
0.00722476, 11, 50, 52.7267, 0.9953, 0.0065, 123
0.00722476, 12, 50, 52.7267, 0.9953, 0.0053, 121
0.00722476, 13, 50, 52.7267, 0.9953, 0.006, 139
0.00722476, 14, 50, 52.7267, 0.9953, 0.0053, 118
0.00722476, -1, 1, 0.0858609, 0.659694, 0.0007, 7
0.00722476, -1, 1, 0.175226, 0.735748, 0.0007, 5
0.00722476, -1, 1, 0.357605, 0.716578, 0.0007, 5
0.00722476, -1, 1, 0.729805, 0.754249, 0.0006, 5
0.00722476, -1, 1, 1.4894, 0.739329, 0.0007, 5
0.00722476, -1, 1, 3.03959, 0.70614, 0.0008, 5
0.00722476, -1, 1, 6.20324, 0.662296, 0.0008, 5
0.00722476, -1, 1, 12.6597, 0.698009, 0.0008, 5
0.00722476, -1, 1, 25.8361, 0.887762, 0.0007, 5
0.00722476, -1, 1, 52.7267, 0.656163, 0.0007, 7
0.00722476, -1, 2, 0.0858609, 0.833989, 0.0011, 9
0.00722476, -1, 2, 0.175226, 0.785803, 0.0011, 7
0.00722476, -1, 2, 0.357605, 0.803413, 0.0011, 8
0.00722476, -1, 2, 0.729805, 0.849992, 0.001, 8
0.00722476, -1, 2, 1.4894, 0.795557, 0.0011, 8
0.00722476, -1, 2, 3.03959, 0.794789, 0.0012, 8
0.00722476, -1, 2, 6.20324, 0.832857, 0.001, 8
0.00722476, -1, 2, 12.6597, 0.806596, 0.0011, 8
0.00722476, -1, 2, 25.8361, 0.826698, 0.0011, 8
0.00722476, -1, 2, 52.7267, 0.807449, 0.0011, 8
0.00722476, -1, 4, 0.0858609, 0.508232, 0.0017, 12
0.00722476, -1, 4, 0.175226, 0.491718, 0.0017, 12
0.00722476, -1, 4, 0.357605, 0.55196, 0.0019, 12
0.00722476, -1, 4, 0.729805, 0.515894, 0.0019, 14
0.00722476, -1, 4, 1.4894, 0.530285, 0.002, 13
0.00722476, -1, 4, 3.03959, 0.548334, 0.0018, 12
0.00722476, -1, 4, 6.20324, 0.522603, 0.0019, 12
0.00722476, -1, 4, 12.6597, 0.514929, 0.002, 12
0.00722476, -1, 4, 25.8361, 0.499722, 0.0018, 12
0.00722476, -1, 4, 52.7267, 0.530166, 0.0019, 12
0.00722476, -1, 7, 0.0858609, 0.411779, 0.0026, 19
0.00722476, -1, 7, 0.175226, 0.42526, 0.0025, 18
0.00722476, -1, 7, 0.357605, 0.420632, 0.0031, 18
0.00722476, -1, 7, 0.729805, 0.400349, 0.0026, 18
0.00722476, -1, 7, 1.4894, 0.425929, 0.0025, 19
0.00722476, -1, 7, 3.03959, 0.415564, 0.0025, 18
0.00722476, -1, 7, 6.20324, 0.451766, 0.0025, 18
0.00722476, -1, 7, 12.6597, 0.436087, 0.0025, 18
0.00722476, -1, 7, 25.8361, 0.421641, 0.0024, 18
0.00722476, -1, 7, 52.7267, 0.395925, 0.0028, 18
0.00722476, -1, 11, 0.0858609, 0.38006, 0.004, 33
0.00722476, -1, 11, 0.175226, 0.370908, 0.0044, 30
0.00722476, -1, 11, 0.357605, 0.368724, 0.005, 34
0.00722476, -1, 11, 0.729805, 0.372822, 0.0042, 29
0.00722476, -1, 11, 1.4894, 0.397983, 0.0042, 27
0.00722476, -1, 11, 3.03959, 0.390462, 0.0038, 28
0.00722476, -1, 11, 6.20324, 0.38348, 0.0043, 28
0.00722476, -1, 11, 12.6597, 0.378636, 0.0039, 27
0.00722476, -1, 11, 25.8361, 0.378283, 0.0043, 27
0.00722476, -1, 11, 52.7267, 0.375462, 0.0042, 27
0.00722476, -1, 16, 0.0858609, 0.340138, 0.0058, 38
0.00722476, -1, 16, 0.175226, 0.350837, 0.0059, 38
0.00722476, -1, 16, 0.357605, 0.338203, 0.0057, 38
0.00722476, -1, 16, 0.729805, 0.346201, 0.0056, 38
0.00722476, -1, 16, 1.4894, 0.332921, 0.0062, 38
0.00722476, -1, 16, 3.03959, 0.342714, 0.0058, 38
0.00722476, -1, 16, 6.20324, 0.33268, 0.0054, 38
0.00722476, -1, 16, 12.6597, 0.361715, 0.0057, 38
0.00722476, -1, 16, 25.8361, 0.345284, 0.0056, 38
0.00722476, -1, 16, 52.7267, 0.333453, 0.005, 38
0.00722476, -1, 24, 0.0858609, 0.323141, 0.0075, 56
0.00722476, -1, 24, 0.175226, 0.324772, 0.0077, 69
0.00722476, -1, 24, 0.357605, 0.323513, 0.0081, 66
0.00722476, -1, 24, 0.729805, 0.330535, 0.0072, 60
0.00722476, -1, 24, 1.4894, 0.322127, 0.0081, 70
0.00722476, -1, 24, 3.03959, 0.328433, 0.0063, 60
0.00722476, -1, 24, 6.20324, 0.341805, 0.0068, 56
0.00722476, -1, 24, 12.6597, 0.329963, 0.0074, 69
0.00722476, -1, 24, 25.8361, 0.325666, 0.0074, 66
0.00722476, -1, 24, 52.7267, 0.330632, 0.0063, 66
0.00722476, -1, 35, 0.0858609, 0.32696, 0.0114, 86
0.00722476, -1, 35, 0.175226, 0.318809, 0.0109, 82
0.00722476, -1, 35, 0.357605, 0.318784, 0.0117, 100
0.00722476, -1, 35, 0.729805, 0.313939, 0.0119, 86
0.00722476, -1, 35, 1.4894, 0.327406, 0.0098, 98
0.00722476, -1, 35, 3.03959, 0.337311, 0.012, 95
0.00722476, -1, 35, 6.20324, 0.338699, 0.0095, 94
0.00722476, -1, 35, 12.6597, 0.318839, 0.01, 86
0.00722476, -1, 35, 25.8361, 0.328966, 0.0114, 82
0.00722476, -1, 35, 52.7267, 0.319734, 0.0101, 99
0.00722476, -1, 50, 0.0858609, 0.305709, 0.0162, 122
0.00722476, -1, 50, 0.175226, 0.314439, 0.0143, 119
0.00722476, -1, 50, 0.357605, 0.311868, 0.015, 118
0.00722476, -1, 50, 0.729805, 0.303334, 0.0129, 118
0.00722476, -1, 50, 1.4894, 0.308016, 0.0115, 119
0.00722476, -1, 50, 3.03959, 0.307092, 0.0143, 138
0.00722476, -1, 50, 6.20324, 0.309133, 0.0128, 122
0.00722476, -1, 50, 12.6597, 0.309148, 0.015, 118
0.00722476, -1, 50, 25.8361, 0.311231, 0.0147, 118
0.00722476, -1, 50, 52.7267, 0.308478, 0.0135, 119
0.00722476, -2, 1, 0.0858609, 0.650416, 0.001, 7
0.00722476, -2, 1, 0.175226, 0.507522, 0.0009, 6
0.00722476, -2, 1, 0.357605, 0.501628, 0.001, 5
0.00722476, -2, 1, 0.729805, 0.491885, 0.001, 5
0.00722476, -2, 1, 1.4894, 0.5071, 0.001, 5
0.00722476, -2, 1, 3.03959, 0.494451, 0.001, 6
0.00722476, -2, 1, 6.20324, 0.502678, 0.001, 6
0.00722476, -2, 1, 12.6597, 0.531696, 0.001, 6
0.00722476, -2, 1, 25.8361, 0.532693, 0.0011, 5
0.00722476, -2, 1, 52.7267, 0.532983, 0.001, 5
0.00722476, -2, 2, 0.0858609, 0.600145, 0.0016, 8
0.00722476, -2, 2, 0.175226, 0.573203, 0.0017, 8
0.00722476, -2, 2, 0.357605, 0.574739, 0.0017, 8
0.00722476, -2, 2, 0.729805, 0.583071, 0.0017, 8
0.00722476, -2, 2, 1.4894, 0.575113, 0.0016, 7
0.00722476, -2, 2, 3.03959, 0.610308, 0.002, 8
0.00722476, -2, 2, 6.20324, 0.555473, 0.0017, 9
0.00722476, -2, 2, 12.6597, 0.570347, 0.002, 8
0.00722476, -2, 2, 25.8361, 0.574948, 0.0015, 10
0.00722476, -2, 2, 52.7267, 0.562823, 0.0017, 8
0.00722476, -2, 4, 0.0858609, 0.350065, 0.003, 13
0.00722476, -2, 4, 0.175226, 0.374542, 0.003, 13
0.00722476, -2, 4, 0.357605, 0.373173, 0.0029, 13
0.00722476, -2, 4, 0.729805, 0.360977, 0.0033, 15
0.00722476, -2, 4, 1.4894, 0.367063, 0.0032, 14
0.00722476, -2, 4, 3.03959, 0.391527, 0.003, 14
0.00722476, -2, 4, 6.20324, 0.383174, 0.0028, 13
0.00722476, -2, 4, 12.6597, 0.373359, 0.0026, 13
0.00722476, -2, 4, 25.8361, 0.39034, 0.0026, 13
0.00722476, -2, 4, 52.7267, 0.37823, 0.003, 15
0.00722476, -2, 7, 0.0858609, 0.292884, 0.0041, 21
0.00722476, -2, 7, 0.175226, 0.293914, 0.0053, 23
0.00722476, -2, 7, 0.357605, 0.291551, 0.0042, 23
0.00722476, -2, 7, 0.729805, 0.28561, 0.0042, 20
0.00722476, -2, 7, 1.4894, 0.288936, 0.0053, 19
0.00722476, -2, 7, 3.03959, 0.280073, 0.004, 19
0.00722476, -2, 7, 6.20324, 0.273359, 0.0046, 19
0.00722476, -2, 7, 12.6597, 0.287198, 0.0042, 19
0.00722476, -2, 7, 25.8361, 0.273517, 0.0044, 19
0.00722476, -2, 7, 52.7267, 0.278933, 0.0039, 19
0.00722476, -2, 11, 0.0858609, 0.256621, 0.0063, 34
0.00722476, -2, 11, 0.175226, 0.249488, 0.0061, 30
0.00722476, -2, 11, 0.357605, 0.251782, 0.0074, 29
0.00722476, -2, 11, 0.729805, 0.267948, 0.0056, 29
0.00722476, -2, 11, 1.4894, 0.265826, 0.0057, 34
0.00722476, -2, 11, 3.03959, 0.25048, 0.0061, 30
0.00722476, -2, 11, 6.20324, 0.261111, 0.0058, 34
0.00722476, -2, 11, 12.6597, 0.250399, 0.0062, 32
0.00722476, -2, 11, 25.8361, 0.255142, 0.0057, 32
0.00722476, -2, 11, 52.7267, 0.255263, 0.0049, 32
0.00722476, -2, 16, 0.0858609, 0.223907, 0.0079, 43
0.00722476, -2, 16, 0.175226, 0.232376, 0.0078, 47
0.00722476, -2, 16, 0.357605, 0.221809, 0.0081, 43
0.00722476, -2, 16, 0.729805, 0.227781, 0.0087, 40
0.00722476, -2, 16, 1.4894, 0.21646, 0.0074, 47
0.00722476, -2, 16, 3.03959, 0.221056, 0.0079, 43
0.00722476, -2, 16, 6.20324, 0.227125, 0.0083, 40
0.00722476, -2, 16, 12.6597, 0.215008, 0.0087, 41
0.00722476, -2, 16, 25.8361, 0.228213, 0.0098, 48
0.00722476, -2, 16, 52.7267, 0.227034, 0.0076, 43
0.00722476, -2, 24, 0.0858609, 0.201548, 0.012, 58
0.00722476, -2, 24, 0.175226, 0.212809, 0.0126, 58
0.00722476, -2, 24, 0.357605, 0.211468, 0.0133, 59
0.00722476, -2, 24, 0.729805, 0.218621, 0.0111, 68
0.00722476, -2, 24, 1.4894, 0.21683, 0.0111, 66
0.00722476, -2, 24, 3.03959, 0.218018, 0.012, 67
0.00722476, -2, 24, 6.20324, 0.209549, 0.0121, 66
0.00722476, -2, 24, 12.6597, 0.206801, 0.0124, 61
0.00722476, -2, 24, 25.8361, 0.205449, 0.012, 69
0.00722476, -2, 24, 52.7267, 0.205566, 0.0115, 61
0.00722476, -2, 35, 0.0858609, 0.210188, 0.0155, 83
0.00722476, -2, 35, 0.175226, 0.201067, 0.0175, 83
0.00722476, -2, 35, 0.357605, 0.209901, 0.0191, 84
0.00722476, -2, 35, 0.729805, 0.198329, 0.0141, 83
0.00722476, -2, 35, 1.4894, 0.201844, 0.0154, 83
0.00722476, -2, 35, 3.03959, 0.198759, 0.0168, 83
0.00722476, -2, 35, 6.20324, 0.198894, 0.0173, 83
0.00722476, -2, 35, 12.6597, 0.205284, 0.0172, 83
0.00722476, -2, 35, 25.8361, 0.206282, 0.0174, 83
0.00722476, -2, 35, 52.7267, 0.198789, 0.0159, 83
0.00722476, -2, 50, 0.0858609, 0.189032, 0.0248, 118
0.00722476, -2, 50, 0.175226, 0.187061, 0.0208, 118
0.00722476, -2, 50, 0.357605, 0.192827, 0.0216, 138
0.00722476, -2, 50, 0.729805, 0.183013, 0.0223, 137
0.00722476, -2, 50, 1.4894, 0.188801, 0.022, 137
0.00722476, -2, 50, 3.03959, 0.191246, 0.0243, 121
0.00722476, -2, 50, 6.20324, 0.191266, 0.0241, 117
0.00722476, -2, 50, 12.6597, 0.181883, 0.0199, 117
0.00722476, -2, 50, 25.8361, 0.185475, 0.0189, 118
0.00722476, -2, 50, 52.7267, 0.186923, 0.023, 136
0.00722476, -3, 1, 0.0858609, 0.399048, 0.0018, 6
0.00722476, -3, 1, 0.175226, 0.36264, 0.0015, 6
0.00722476, -3, 1, 0.357605, 0.386308, 0.0015, 5
0.00722476, -3, 1, 0.729805, 0.381866, 0.0014, 5
0.00722476, -3, 1, 1.4894, 0.402075, 0.0015, 5
0.00722476, -3, 1, 3.03959, 0.375173, 0.0015, 5
0.00722476, -3, 1, 6.20324, 0.376508, 0.0012, 6
0.00722476, -3, 1, 12.6597, 0.35902, 0.0014, 5
0.00722476, -3, 1, 25.8361, 0.396474, 0.0012, 5
0.00722476, -3, 1, 52.7267, 0.411556, 0.002, 7
0.00722476, -3, 2, 0.0858609, 0.400775, 0.0023, 8
0.00722476, -3, 2, 0.175226, 0.423606, 0.0028, 8
0.00722476, -3, 2, 0.357605, 0.405712, 0.0029, 10
0.00722476, -3, 2, 0.729805, 0.404472, 0.0024, 9
0.00722476, -3, 2, 1.4894, 0.383794, 0.0025, 8
0.00722476, -3, 2, 3.03959, 0.401422, 0.0028, 9
0.00722476, -3, 2, 6.20324, 0.406467, 0.0023, 8
0.00722476, -3, 2, 12.6597, 0.409588, 0.0024, 8
0.00722476, -3, 2, 25.8361, 0.39839, 0.0021, 8
0.00722476, -3, 2, 52.7267, 0.38428, 0.0031, 9
0.00722476, -3, 4, 0.0858609, 0.247676, 0.0042, 14
0.00722476, -3, 4, 0.175226, 0.267861, 0.0037, 14
0.00722476, -3, 4, 0.357605, 0.255873, 0.0041, 13
0.00722476, -3, 4, 0.729805, 0.281718, 0.004, 12
0.00722476, -3, 4, 1.4894, 0.267564, 0.0054, 15
0.00722476, -3, 4, 3.03959, 0.273663, 0.0041, 15
0.00722476, -3, 4, 6.20324, 0.246453, 0.0043, 15
0.00722476, -3, 4, 12.6597, 0.25953, 0.004, 14
0.00722476, -3, 4, 25.8361, 0.274017, 0.0043, 13
0.00722476, -3, 4, 52.7267, 0.268779, 0.0038, 12
0.00722476, -3, 7, 0.0858609, 0.224213, 0.0069, 20
0.00722476, -3, 7, 0.175226, 0.198741, 0.0064, 19
0.00722476, -3, 7, 0.357605, 0.207206, 0.0067, 19
0.00722476, -3, 7, 0.729805, 0.18993, 0.0074, 19
0.00722476, -3, 7, 1.4894, 0.189412, 0.0063, 23
0.00722476, -3, 7, 3.03959, 0.205541, 0.0068, 23
0.00722476, -3, 7, 6.20324, 0.19576, 0.0066, 22
0.00722476, -3, 7, 12.6597, 0.188422, 0.0068, 20
0.00722476, -3, 7, 25.8361, 0.205295, 0.006, 19
0.00722476, -3, 7, 52.7267, 0.196568, 0.0073, 23
0.00722476, -3, 11, 0.0858609, 0.173203, 0.0096, 32
0.00722476, -3, 11, 0.175226, 0.171354, 0.0099, 33
0.00722476, -3, 11, 0.357605, 0.172014, 0.0094, 30
0.00722476, -3, 11, 0.729805, 0.174057, 0.009, 28
0.00722476, -3, 11, 1.4894, 0.170722, 0.0088, 28
0.00722476, -3, 11, 3.03959, 0.173574, 0.0091, 34
0.00722476, -3, 11, 6.20324, 0.166617, 0.0099, 30
0.00722476, -3, 11, 12.6597, 0.16356, 0.0094, 28
0.00722476, -3, 11, 25.8361, 0.178992, 0.0105, 34
0.00722476, -3, 11, 52.7267, 0.168282, 0.0091, 32
0.00722476, -3, 16, 0.0858609, 0.155306, 0.0125, 46
0.00722476, -3, 16, 0.175226, 0.150612, 0.013, 42
0.00722476, -3, 16, 0.357605, 0.148738, 0.0135, 47
0.00722476, -3, 16, 0.729805, 0.157905, 0.0129, 45
0.00722476, -3, 16, 1.4894, 0.152257, 0.0125, 43
0.00722476, -3, 16, 3.03959, 0.153117, 0.0143, 40
0.00722476, -3, 16, 6.20324, 0.152595, 0.014, 40
0.00722476, -3, 16, 12.6597, 0.148658, 0.0145, 40
0.00722476, -3, 16, 25.8361, 0.151621, 0.0136, 40
0.00722476, -3, 16, 52.7267, 0.149265, 0.0144, 40
0.00722476, -3, 24, 0.0858609, 0.14036, 0.0166, 59
0.00722476, -3, 24, 0.175226, 0.134041, 0.0173, 59
0.00722476, -3, 24, 0.357605, 0.131656, 0.0165, 59
0.00722476, -3, 24, 0.729805, 0.131908, 0.0187, 59
0.00722476, -3, 24, 1.4894, 0.135533, 0.0206, 68
0.00722476, -3, 24, 3.03959, 0.13512, 0.0195, 66
0.00722476, -3, 24, 6.20324, 0.134782, 0.0186, 66
0.00722476, -3, 24, 12.6597, 0.131514, 0.017, 61
0.00722476, -3, 24, 25.8361, 0.134627, 0.0181, 59
0.00722476, -3, 24, 52.7267, 0.12945, 0.0187, 70
0.00722476, -3, 35, 0.0858609, 0.127113, 0.0267, 96
0.00722476, -3, 35, 0.175226, 0.129204, 0.0265, 85
0.00722476, -3, 35, 0.357605, 0.130852, 0.0267, 82
0.00722476, -3, 35, 0.729805, 0.126492, 0.026, 82
0.00722476, -3, 35, 1.4894, 0.127946, 0.0304, 84
0.00722476, -3, 35, 3.03959, 0.129434, 0.0314, 83
0.00722476, -3, 35, 6.20324, 0.126662, 0.0297, 99
0.00722476, -3, 35, 12.6597, 0.127491, 0.0255, 86
0.00722476, -3, 35, 25.8361, 0.130916, 0.026, 83
0.00722476, -3, 35, 52.7267, 0.125109, 0.0264, 82
0.00722476, -3, 50, 0.0858609, 0.119801, 0.0378, 118
0.00722476, -3, 50, 0.175226, 0.118686, 0.0392, 118
0.00722476, -3, 50, 0.357605, 0.115935, 0.0361, 117
0.00722476, -3, 50, 0.729805, 0.11223, 0.0412, 136
0.00722476, -3, 50, 1.4894, 0.113222, 0.0382, 135
0.00722476, -3, 50, 3.03959, 0.121574, 0.0334, 134
0.00722476, -3, 50, 6.20324, 0.116095, 0.0422, 120
0.00722476, -3, 50, 12.6597, 0.112128, 0.0333, 137
0.00722476, -3, 50, 25.8361, 0.118148, 0.039, 120
0.00722476, -3, 50, 52.7267, 0.118324, 0.0387, 139
0.00722476, -4, 1, 0.0858609, 0.343727, 0.0021, 6
0.00722476, -4, 1, 0.175226, 0.374821, 0.0025, 7
0.00722476, -4, 1, 0.357605, 0.359677, 0.0025, 7
0.00722476, -4, 1, 0.729805, 0.295157, 0.0023, 7
0.00722476, -4, 1, 1.4894, 0.291085, 0.0023, 7
0.00722476, -4, 1, 3.03959, 0.275275, 0.0035, 6
0.00722476, -4, 1, 6.20324, 0.267311, 0.0043, 7
0.00722476, -4, 1, 12.6597, 0.280365, 0.0051, 9
0.00722476, -4, 1, 25.8361, 0.257719, 0.0059, 11
0.00722476, -4, 1, 52.7267, 0.26739, 0.0078, 20
0.00722476, -4, 2, 0.0858609, 0.257227, 0.0034, 9
0.00722476, -4, 2, 0.175226, 0.286978, 0.0034, 10
0.00722476, -4, 2, 0.357605, 0.270648, 0.0037, 8
0.00722476, -4, 2, 0.729805, 0.26399, 0.0044, 8
0.00722476, -4, 2, 1.4894, 0.268915, 0.0042, 8
0.00722476, -4, 2, 3.03959, 0.276107, 0.005, 8
0.00722476, -4, 2, 6.20324, 0.283057, 0.0066, 11
0.00722476, -4, 2, 12.6597, 0.284688, 0.0082, 12
0.00722476, -4, 2, 25.8361, 0.284583, 0.0106, 15
0.00722476, -4, 2, 52.7267, 0.309173, 0.0158, 24
0.00722476, -4, 4, 0.0858609, 0.243041, 0.0053, 14
0.00722476, -4, 4, 0.175226, 0.237034, 0.0055, 15
0.00722476, -4, 4, 0.357605, 0.232944, 0.006, 13
0.00722476, -4, 4, 0.729805, 0.196638, 0.0066, 12
0.00722476, -4, 4, 1.4894, 0.191691, 0.0073, 13
0.00722476, -4, 4, 3.03959, 0.182752, 0.011, 16
0.00722476, -4, 4, 6.20324, 0.191511, 0.0121, 15
0.00722476, -4, 4, 12.6597, 0.181637, 0.0152, 19
0.00722476, -4, 4, 25.8361, 0.189979, 0.0193, 21
0.00722476, -4, 4, 52.7267, 0.195858, 0.0252, 28
0.00722476, -4, 7, 0.0858609, 0.253039, 0.0096, 20
0.00722476, -4, 7, 0.175226, 0.267802, 0.0098, 19
0.00722476, -4, 7, 0.357605, 0.269017, 0.01, 19
0.00722476, -4, 7, 0.729805, 0.196792, 0.0125, 19
0.00722476, -4, 7, 1.4894, 0.171704, 0.015, 20
0.00722476, -4, 7, 3.03959, 0.146658, 0.0148, 20
0.00722476, -4, 7, 6.20324, 0.146088, 0.0219, 28
0.00722476, -4, 7, 12.6597, 0.12886, 0.0275, 25
0.00722476, -4, 7, 25.8361, 0.1299, 0.0307, 36
0.00722476, -4, 7, 52.7267, 0.134333, 0.0452, 46
0.00722476, -4, 11, 0.0858609, 0.252714, 0.0143, 30
0.00722476, -4, 11, 0.175226, 0.252214, 0.0142, 28
0.00722476, -4, 11, 0.357605, 0.244198, 0.0134, 34
0.00722476, -4, 11, 0.729805, 0.18255, 0.019, 33
0.00722476, -4, 11, 1.4894, 0.180471, 0.0166, 33
0.00722476, -4, 11, 3.03959, 0.120753, 0.0212, 31
0.00722476, -4, 11, 6.20324, 0.113911, 0.0312, 32
0.00722476, -4, 11, 12.6597, 0.118825, 0.0417, 33
0.00722476, -4, 11, 25.8361, 0.108934, 0.0543, 40
0.00722476, -4, 11, 52.7267, 0.120258, 0.0662, 53
0.00722476, -4, 16, 0.0858609, 0.233544, 0.0196, 41
0.00722476, -4, 16, 0.175226, 0.242818, 0.0182, 40
0.00722476, -4, 16, 0.357605, 0.228752, 0.02, 40
0.00722476, -4, 16, 0.729805, 0.174231, 0.022, 46
0.00722476, -4, 16, 1.4894, 0.146622, 0.0258, 43
0.00722476, -4, 16, 3.03959, 0.104311, 0.0332, 41
0.00722476, -4, 16, 6.20324, 0.0982677, 0.0329, 43
0.00722476, -4, 16, 12.6597, 0.0991678, 0.0492, 47
0.00722476, -4, 16, 25.8361, 0.0972643, 0.0724, 64
0.00722476, -4, 16, 52.7267, 0.0928648, 0.0901, 72
0.00722476, -4, 24, 0.0858609, 0.237332, 0.0297, 68
0.00722476, -4, 24, 0.175226, 0.226652, 0.0272, 67
0.00722476, -4, 24, 0.357605, 0.236269, 0.0281, 66
0.00722476, -4, 24, 0.729805, 0.180291, 0.0301, 67
0.00722476, -4, 24, 1.4894, 0.133322, 0.0346, 59
0.00722476, -4, 24, 3.03959, 0.0920883, 0.0528, 60
0.00722476, -4, 24, 6.20324, 0.0797887, 0.0574, 62
0.00722476, -4, 24, 12.6597, 0.0833612, 0.0852, 69
0.00722476, -4, 24, 25.8361, 0.086612, 0.1036, 81
0.00722476, -4, 24, 52.7267, 0.0800509, 0.1275, 103
0.00722476, -4, 35, 0.0858609, 0.258799, 0.0388, 87
0.00722476, -4, 35, 0.175226, 0.247854, 0.0447, 83
0.00722476, -4, 35, 0.357605, 0.245153, 0.0411, 84
0.00722476, -4, 35, 0.729805, 0.192303, 0.0509, 84
0.00722476, -4, 35, 1.4894, 0.147047, 0.0507, 85
0.00722476, -4, 35, 3.03959, 0.0907118, 0.061, 86
0.00722476, -4, 35, 6.20324, 0.0761474, 0.0868, 90
0.00722476, -4, 35, 12.6597, 0.0753388, 0.1166, 97
0.00722476, -4, 35, 25.8361, 0.079754, 0.1334, 129
0.00722476, -4, 35, 52.7267, 0.0804219, 0.1825, 149
0.00722476, -4, 50, 0.0858609, 0.244135, 0.0553, 118
0.00722476, -4, 50, 0.175226, 0.248906, 0.0537, 118
0.00722476, -4, 50, 0.357605, 0.244256, 0.0525, 136
0.00722476, -4, 50, 0.729805, 0.186756, 0.0639, 120
0.00722476, -4, 50, 1.4894, 0.137246, 0.0763, 137
0.00722476, -4, 50, 3.03959, 0.0802035, 0.0959, 122
0.00722476, -4, 50, 6.20324, 0.0684275, 0.1065, 125
0.00722476, -4, 50, 12.6597, 0.0674376, 0.1752, 137
0.00722476, -4, 50, 25.8361, 0.0677893, 0.2017, 157
0.00722476, -4, 50, 52.7267, 0.0676197, 0.2666, 214
