dataset,query_set,mu,algorithm,params,rel_err,samples,query_time,build_time
aloi,test,0.01,ann-faiss,"{}_[0, 160, 32, 1]",0.25461827624456307,160.0,0.06613991260528564,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 32, 5]",0.25375955577275133,160.0,0.06562848091125487,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 32, 10]",0.2565375512811177,160.0,0.06711823940277098,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 32, 50]",0.2608713654829198,160.0,0.0670365810394287,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 64, 1]",0.2556755344937871,160.0,0.06866962909698485,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 64, 5]",0.25535548046347434,160.0,0.0674943447113037,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 64, 10]",0.2516853109428532,160.0,0.06782536506652834,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 64, 50]",0.25355521680143145,160.0,0.06849546432495116,0.13063716888427734
aloi,test,0.01,ann-faiss,"{}_[0, 160, 128, 1]",0.2553140957757209,160.0,0.06802294254302978,0.13872766494750977
aloi,test,0.01,ann-faiss,"{}_[0, 160, 128, 5]",0.2549274983249545,160.0,0.06769113540649416,0.13872766494750977
aloi,test,0.01,ann-faiss,"{}_[0, 160, 128, 10]",0.2561397829190376,160.0,0.0677593231201172,0.13872766494750977
aloi,test,0.01,ann-faiss,"{}_[0, 160, 128, 50]",0.2542953796214976,160.0,0.06766736507415771,0.13872766494750977
aloi,test,0.01,ann-faiss,"{}_[0, 160, 256, 1]",0.251945765098747,160.0,0.06788077354431153,0.25516390800476074
aloi,test,0.01,ann-faiss,"{}_[0, 160, 256, 5]",0.2600120941584099,160.0,0.06733531951904295,0.25516390800476074
aloi,test,0.01,ann-faiss,"{}_[0, 160, 256, 10]",0.253970345243599,160.0,0.06749677658081055,0.25516390800476074
aloi,test,0.01,ann-faiss,"{}_[0, 160, 256, 50]",0.25739392161008834,160.0,0.06769080162048338,0.25516390800476074
aloi,test,0.01,ann-faiss,"{}_[0, 160, 512, 1]",0.25622665791265464,160.0,0.0682262420654297,0.4763829708099365
aloi,test,0.01,ann-faiss,"{}_[0, 160, 512, 5]",0.24916699396040812,160.0,0.06673367023468016,0.4763829708099365
aloi,test,0.01,ann-faiss,"{}_[0, 160, 512, 10]",0.2541089772274629,160.0,0.06788809299468992,0.4763829708099365
aloi,test,0.01,ann-faiss,"{}_[0, 160, 512, 50]",0.2540823926568877,160.0,0.06799981594085693,0.4763829708099365
aloi,test,0.01,ann-faiss,"{}_[0, 160, 1024, 1]",0.25926834847137087,160.0,0.06800084114074709,0.8437290191650391
aloi,test,0.01,ann-faiss,"{}_[0, 160, 1024, 5]",0.2620666306598429,160.0,0.06737189292907717,0.8437290191650391
aloi,test,0.01,ann-faiss,"{}_[0, 160, 1024, 10]",0.25606141077243294,160.0,0.0671365976333618,0.8437290191650391
aloi,test,0.01,ann-faiss,"{}_[0, 160, 1024, 50]",0.2624739087502873,160.0,0.068196964263916,0.8437290191650391
aloi,test,0.01,ann-faiss,"{}_[0, 160, 2048, 1]",0.25460797782538663,160.0,0.06758515834808351,1.5332705974578857
aloi,test,0.01,ann-faiss,"{}_[0, 160, 2048, 5]",0.2591235856130996,160.0,0.06722395420074465,1.5332705974578857
aloi,test,0.01,ann-faiss,"{}_[0, 160, 2048, 10]",0.254565960093815,160.0,0.06764140129089356,1.5332705974578857
aloi,test,0.01,ann-faiss,"{}_[0, 160, 2048, 50]",0.25417408044665246,160.0,0.06792433261871336,1.5332705974578857
aloi,test,0.01,ann-faiss,"{}_[0, 160, 4096, 1]",0.252881376812913,160.0,0.07109556198120116,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 160, 4096, 5]",0.25679149156965647,160.0,0.06698982715606691,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 160, 4096, 10]",0.2536063435145222,160.0,0.06799950599670411,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 160, 4096, 50]",0.24965439949402066,160.0,0.06789488792419432,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 32, 1]",0.18793914784574473,320.0,0.13710219860076903,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 32, 5]",0.18698116202217058,320.0,0.1356987237930298,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 32, 10]",0.19027804517978383,320.0,0.13632743358612062,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 32, 50]",0.19089937315258032,320.0,0.1372699975967407,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 64, 1]",0.1908273862038725,320.0,0.13852522373199466,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 64, 5]",0.18830370263793983,320.0,0.13697221279144284,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 64, 10]",0.19012594541971725,320.0,0.13696818351745607,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 64, 50]",0.1884562431096211,320.0,0.13617355823516844,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 128, 1]",0.19185585855791684,320.0,0.13712871074676514,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 128, 5]",0.19034067100613242,320.0,0.13420586585998537,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 128, 10]",0.19480054992688542,320.0,0.13492064476013185,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 128, 50]",0.1900359906072425,320.0,0.135173225402832,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 256, 1]",0.18969169267744465,320.0,0.13693161010742186,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 256, 5]",0.19194819025116758,320.0,0.13657629489898682,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 256, 10]",0.1903299744092941,320.0,0.13662106990814207,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 256, 50]",0.19504931897731845,320.0,0.136297082901001,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 512, 1]",0.1896724812050996,320.0,0.13674001693725588,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 512, 5]",0.18787513520745586,320.0,0.13531317710876462,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 512, 10]",0.18971249169909407,320.0,0.13496251106262205,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 512, 50]",0.19282138078119723,320.0,0.13559949398040771,3.4085135459899902
aloi,test,0.01,ann-faiss,"{}_[0, 320, 1024, 1]",0.19491639074784922,320.0,0.13787810802459718,3.4085135459899902
